Dtm Inserted Date,Avg. Dec Chemical Temp,Avg. Dec Drying Temp,Avg. Dec Hot Water Temp,Txt Activity
10/21/2023 4:43,68.7,27.2,39.6,19
10/21/2023 4:43,68.6,26.8,39.4,19
10/21/2023 4:43,68.9,26.8,39.3,19
10/21/2023 4:43,69,26.5,39.5,19
10/21/2023 4:43,69.7,26.8,39.3,19
10/21/2023 4:43,69.6,26.6,39.4,19
10/21/2023 4:43,69.7,26.5,39.2,19
10/21/2023 4:43,69.8,26.6,39.2,19
10/21/2023 4:43,69.9,25.9,39.7,19
10/21/2023 4:43,69.8,26.7,39.5,19
10/21/2023 4:43,69.8,26.6,39.5,19
10/21/2023 4:43,69.8,26.5,39.3,19
10/21/2023 4:43,69.6,26.9,39.5,19
10/21/2023 4:43,69.6,26.9,39.6,19
10/21/2023 4:43,69.8,26.5,39.6,19
10/21/2023 4:43,69.9,26.6,39.5,19
10/21/2023 4:43,69.6,27.5,39.4,19
10/21/2023 4:43,69.8,26.8,39.4,19
10/21/2023 4:43,70.8,26.2,39.3,19
10/21/2023 4:43,70.3,26.7,39.4,19
10/21/2023 4:43,70.7,26.6,39.3,19
10/21/2023 4:43,70.6,26.7,39.5,19
10/21/2023 4:43,70.6,26.2,39.3,19
10/21/2023 4:44,70.7,26.8,39.3,19
10/21/2023 4:44,70.8,26.6,39.6,19
10/21/2023 4:44,70.8,26.9,39.6,19
10/21/2023 4:44,70.9,26.7,39.6,19
10/21/2023 4:44,70.7,26.9,39.5,19
10/21/2023 4:44,70.6,26.4,39.3,19
10/21/2023 4:44,70.9,26.8,40.5,19
10/21/2023 4:44,70.7,26.8,40.2,19
10/21/2023 4:44,70.6,26.7,40.2,19
10/21/2023 4:44,70.9,26.8,40.4,19
10/21/2023 4:44,70.6,26.5,40.6,19
10/21/2023 4:44,70.9,25.8,40.5,19
10/21/2023 4:44,71,25.6,40.3,19
10/21/2023 4:44,71.8,25.8,40.6,19
10/21/2023 4:44,71.6,26.5,40.3,19
10/21/2023 4:44,71.7,25.7,40.5,19
10/21/2023 4:44,71.9,26.9,40.5,19
10/21/2023 4:44,71.7,26.6,40.3,19
10/21/2023 4:44,71.7,26.6,40.6,19
10/21/2023 4:44,71.8,26.6,40.6,19
10/21/2023 4:44,71.6,26.7,40.4,19
10/21/2023 4:44,71.6,26.8,40.2,19
10/21/2023 4:44,72,26.7,40.5,19
10/21/2023 4:44,71.6,25.9,40.4,19
10/21/2023 4:44,71.9,25.6,40.5,19
10/21/2023 4:44,71.7,26.6,40.5,19
10/21/2023 4:44,71.9,27,40.6,19
10/21/2023 4:44,71.7,26.9,40.3,19
10/21/2023 4:44,71.8,26.9,40.6,19
10/21/2023 4:44,71.7,26.9,40.3,19
10/21/2023 4:45,72.6,25.7,40.3,19
10/21/2023 4:45,72.8,26.8,40.6,19
10/21/2023 4:45,72.9,26.8,40.7,19
10/21/2023 4:45,72.8,25.8,40.3,19
10/21/2023 4:45,72.8,26.9,40.6,19
10/21/2023 4:45,72.7,26.7,40.3,19
10/21/2023 4:45,72.8,26.5,40.3,19
10/21/2023 4:45,72.7,26.8,40.6,19
10/21/2023 4:45,72.7,25.8,40.6,19
10/21/2023 4:45,72.6,26.8,40.5,19
10/21/2023 4:45,72.8,26.6,40.2,19
10/21/2023 4:45,72.6,25.6,41.2,19
10/21/2023 4:45,72.7,26.7,41.3,19
10/21/2023 4:45,72.7,26.7,41.2,19
10/21/2023 4:45,72.9,26.6,41.6,19
10/21/2023 4:45,73.7,26.9,41.6,19
10/21/2023 4:45,73.6,26.6,41.5,19
10/21/2023 4:45,73.9,26.5,41.5,19
10/21/2023 4:45,73.7,26.6,41.6,19
10/21/2023 4:45,73.6,26.6,41.8,19
10/21/2023 4:45,73.9,26.6,41.5,19
10/21/2023 4:45,73.9,26.6,41.2,19
10/21/2023 4:45,73.6,26.7,41.3,19
10/21/2023 4:45,73.6,25.6,41.1,19
10/21/2023 4:45,73.8,26.7,41.2,19
10/21/2023 4:45,73.8,25.8,41.7,19
10/21/2023 4:45,73.8,25.9,41.6,19
10/21/2023 4:45,73.6,26.7,41.3,19
10/21/2023 4:45,73.7,26.6,41.5,19
10/21/2023 4:45,73.6,26.6,41.7,19
10/21/2023 4:46,73.9,26.6,41.5,19
10/21/2023 4:46,73.7,26.6,41.4,19
10/21/2023 4:46,73.9,26.9,41.6,19
10/21/2023 4:46,74.5,26.6,41.6,19
10/21/2023 4:46,73.9,25.6,41.2,19
10/21/2023 4:46,74.9,25.8,41.6,19
10/21/2023 4:46,74.7,26.5,41.7,19
10/21/2023 4:46,74.9,25.8,42.6,19
10/21/2023 4:46,74.8,25.6,41.5,19
10/21/2023 4:46,74.9,25.5,42.4,19
10/21/2023 4:46,74.9,26.5,42.6,19
10/21/2023 4:46,74.8,26.7,42.3,19
10/21/2023 4:46,74.9,25.8,42.3,19
10/21/2023 4:46,74.9,26.4,42.7,19
10/21/2023 4:46,74.6,26.8,42.6,19
10/21/2023 4:46,74.7,26.7,42.7,19
10/21/2023 4:46,74.7,25.8,42.7,19
10/21/2023 4:46,74.8,25.6,42.4,19
10/21/2023 4:46,74.9,26.8,42.4,19
10/21/2023 4:46,75.9,26.8,42.4,19
10/21/2023 4:46,75.6,26,42.4,19
10/21/2023 4:46,75.7,25.6,42.6,19
10/21/2023 4:46,75.7,25.8,42.4,19
10/21/2023 4:46,75.8,26.5,42.5,19
10/21/2023 4:46,75.7,25.6,42.1,19
10/21/2023 4:46,75.6,25.5,42.4,19
10/21/2023 4:46,75.5,26.6,42.6,19
10/21/2023 4:46,75.9,26.9,42.5,19
10/21/2023 4:46,75.8,26.7,42.7,19
10/21/2023 4:46,75.7,26.7,42.7,19
10/21/2023 4:47,75.9,25.5,42.6,19
10/21/2023 4:47,75.5,26.4,42.6,19
10/21/2023 4:47,75.7,26.6,42.3,19
10/21/2023 4:47,75.6,26.8,42.4,19
10/21/2023 4:47,75.8,25.8,42.7,19
10/21/2023 4:47,76.6,25.6,42.6,19
10/21/2023 4:47,76.8,25.6,42.2,19
10/21/2023 4:47,76.9,25.8,42.6,19
10/21/2023 4:47,76.7,26.8,42.7,19
10/21/2023 4:47,76.9,26.8,42.2,19
10/21/2023 4:47,76.7,25.5,43.2,19
10/21/2023 4:47,76.9,25.6,42.3,19
10/21/2023 4:47,76.8,25.7,42.4,19
10/21/2023 4:47,76.7,26.8,43.7,19
10/21/2023 4:47,76.7,26.2,43.7,19
10/21/2023 4:47,76.6,26.5,43.3,19
10/21/2023 4:47,76.8,26.6,43.4,19
10/21/2023 4:47,76.7,25.9,43.4,19
10/21/2023 4:47,76.6,25.5,43.4,19
10/21/2023 4:47,76.7,26.4,43.2,19
10/21/2023 4:47,76.7,26.8,43.4,19
10/21/2023 4:47,76.8,26.7,43.4,19
10/21/2023 4:47,77.8,26.5,43.4,19
10/21/2023 4:47,77.8,25.7,43.6,19
10/21/2023 4:47,77.7,25.9,43.7,19
10/21/2023 4:47,77.9,25.9,43.7,19
10/21/2023 4:47,77.9,26.7,43.2,19
10/21/2023 4:47,77.7,26.5,43.3,19
10/21/2023 4:47,77.8,26.6,43.4,19
10/21/2023 4:47,77.7,26.9,43.2,19
10/21/2023 4:48,77.7,26.6,43.4,19
10/21/2023 4:48,77.8,25.7,43.3,19
10/21/2023 4:48,78.5,25.6,43.5,19
10/21/2023 4:48,77.8,26.5,43.5,19
10/21/2023 4:48,77.9,26.6,43.7,19
10/21/2023 4:48,78.7,25.6,43.6,19
10/21/2023 4:48,78.9,26.8,43.7,19
10/21/2023 4:48,78.8,25.9,43.2,19
10/21/2023 4:48,78.8,25.7,43.4,19
10/21/2023 4:48,78.6,25.9,43.5,19
10/21/2023 4:48,78.9,26.8,43.6,19
10/21/2023 4:48,78.7,26.9,43.6,19
10/21/2023 4:48,78.7,25.6,43.2,19
10/21/2023 4:48,78.7,25.8,43.7,19
10/21/2023 4:48,78.6,25.5,43.7,19
10/21/2023 4:48,78.6,25.7,43.2,19
10/21/2023 4:48,78.6,26.3,44.6,19
10/21/2023 4:48,78.8,26.9,43.5,19
10/21/2023 4:48,78.7,26.6,44.2,19
10/21/2023 4:48,78.8,25.7,44.6,19
10/21/2023 4:48,78.7,25.7,44.5,19
10/21/2023 4:48,78.7,25.7,44.7,19
10/21/2023 4:48,79.7,25.8,44.7,19
10/21/2023 4:48,79.9,25.6,44.3,19
10/21/2023 4:48,79.6,26.3,44.4,19
10/21/2023 4:48,79.8,26.4,44.3,19
10/21/2023 4:48,79.7,25.7,44.3,19
10/21/2023 4:48,79.8,25.9,44.5,19
10/21/2023 4:48,79.6,25.9,44.4,19
10/21/2023 4:48,79.6,25.8,44.6,19
10/21/2023 4:49,79.8,25.9,44.4,19
10/21/2023 4:49,79.7,25.9,44.4,19
10/21/2023 4:49,79.9,26.8,44.4,19
10/21/2023 4:49,79.5,26.4,44.4,19
10/21/2023 4:49,79.6,26.7,44.6,19
10/21/2023 4:49,79.7,26.7,44.2,19
10/21/2023 4:49,79.8,25.6,44.5,19
10/21/2023 4:49,79.7,26.8,44.3,19
10/21/2023 4:49,79.6,26.6,44.5,19
10/21/2023 4:49,79.6,25.8,44.6,19
10/21/2023 4:49,79.5,25.7,44.2,19
10/21/2023 4:49,79.7,25.8,44.4,19
10/21/2023 4:49,79.9,25.9,44.7,19
10/21/2023 4:49,80.8,25.7,44.4,19
10/21/2023 4:49,80.7,25.6,44.3,19
10/21/2023 4:49,80.7,25.7,44.4,19
10/21/2023 4:49,80.6,25.5,44.4,19
10/21/2023 4:49,80.5,25.5,44.3,19
10/21/2023 4:49,80.7,26.7,45.7,19
10/21/2023 4:49,80.7,25.6,44.4,19
10/21/2023 4:49,80.7,25.8,45.4,19
10/21/2023 4:49,80.7,25.7,45.3,19
10/21/2023 4:49,80.7,25.9,45.7,19
10/21/2023 4:49,80.7,25.5,45.3,19
10/21/2023 4:49,80.8,26.6,45.2,19
10/21/2023 4:49,80.6,26.8,45.3,19
10/21/2023 4:49,80.7,26.6,45.1,19
10/21/2023 4:49,80.9,25.6,45.3,19
10/21/2023 4:49,80.6,25.7,45.7,19
10/21/2023 4:49,80.8,25.8,45.7,19
10/21/2023 4:50,80.8,25.8,45.4,19
10/21/2023 4:50,80.6,26.9,45.5,19
10/21/2023 4:50,80.6,25.8,45.6,19
10/21/2023 4:50,80.6,25.6,45.4,19
10/21/2023 4:50,80.7,25.7,45.6,19
10/21/2023 4:50,80.6,25.8,45.3,19
10/21/2023 4:50,80.8,25.8,45.3,19
10/21/2023 4:50,80.7,25.7,45.4,19
10/21/2023 4:50,80.7,25.9,45.6,19
10/21/2023 4:50,80.7,24.7,45.3,19
10/21/2023 4:50,80.7,25.6,45.3,19
10/21/2023 4:50,80.8,25.9,45.6,19
10/21/2023 4:50,80.5,26.9,45.7,19
10/21/2023 4:50,80.6,25.5,45.7,19
10/21/2023 4:50,80.6,26.6,45.8,19
10/21/2023 4:50,80.8,26.6,45.7,19
10/21/2023 4:50,80.9,25.7,45.7,19
10/21/2023 4:50,80.7,25.8,45.6,19
10/21/2023 4:50,80.8,25.9,45.5,19
10/21/2023 4:50,80.9,25.7,45.4,19
10/21/2023 4:50,80.7,26.7,45.7,19
10/21/2023 4:50,80.8,26.9,46.4,19
10/21/2023 4:50,80.6,25.6,45.4,19
10/21/2023 4:50,80.7,26.6,46.4,19
10/21/2023 4:50,80.8,25.6,46.4,19
10/21/2023 4:50,80.8,25.9,46.7,19
10/21/2023 4:50,80.7,24.8,46.4,19
10/21/2023 4:50,80.8,25.4,46.5,19
10/21/2023 4:50,80.6,26.7,46.7,19
10/21/2023 4:51,80.5,25.5,46.4,19
10/21/2023 4:51,80.6,25.8,46.4,19
10/21/2023 4:51,80.5,26.1,46.5,19
10/21/2023 4:51,80.6,25.6,46.4,19
10/21/2023 4:51,80.8,25.5,46.6,19
10/21/2023 4:51,80.7,25.5,46.7,19
10/21/2023 4:51,80.8,25.6,46.6,19
10/21/2023 4:51,80.7,26.4,46.5,19
10/21/2023 4:51,80.9,25.8,46.6,19
10/21/2023 4:51,80.8,25.5,46.4,19
10/21/2023 4:51,80.7,24.8,46.3,19
10/21/2023 4:51,80.8,25.9,46.6,19
10/21/2023 4:51,80.6,25.8,46.7,19
10/21/2023 4:51,80.8,26.1,46.7,19
10/21/2023 4:51,80.7,25.7,46.6,19
10/21/2023 4:51,80.6,25.8,46.6,19
10/21/2023 4:51,80.7,25.9,46.2,19
10/21/2023 4:51,80.8,25.8,46.8,19
10/21/2023 4:51,80.8,25.9,46.6,19
10/21/2023 4:51,80.6,25.9,46.6,19
10/21/2023 4:51,80.7,25.6,46.7,19
10/21/2023 4:51,80.7,25.6,46.3,19
10/21/2023 4:51,80.7,26.1,46.5,19
10/21/2023 4:51,80.8,25.6,46.6,19
10/21/2023 4:51,80.6,25.6,46.4,19
10/21/2023 4:51,80.8,24.9,46.9,19
10/21/2023 4:51,80.8,25.9,47.6,19
10/21/2023 4:51,80.5,26.3,47.4,19
10/21/2023 4:51,80.8,25.8,47.3,19
10/21/2023 4:51,80.6,25.5,47.3,19
10/21/2023 4:52,80.8,25.6,47.3,19
10/21/2023 4:52,80.6,25.6,47.6,19
10/21/2023 4:52,80.9,25.5,47.3,19
10/21/2023 4:52,80.8,25.6,47.6,19
10/21/2023 4:52,80.7,26,47.4,19
10/21/2023 4:52,80.9,26.6,47.4,19
10/21/2023 4:52,80.9,25.9,47.4,19
10/21/2023 4:52,80.6,25.8,47.4,19
10/21/2023 4:52,80.6,25.5,47.5,19
10/21/2023 4:52,80.6,25.5,47.4,19
10/21/2023 4:52,80.6,25.7,47.2,19
10/21/2023 4:52,80.6,25.8,47.4,19
10/21/2023 4:52,80.8,25,47.3,19
10/21/2023 4:52,80.7,25.9,47.8,19
10/21/2023 4:52,80.7,26.6,47.4,19
10/21/2023 4:52,80.5,25.7,47.6,19
10/21/2023 4:52,80.7,25.6,47.7,19
10/21/2023 4:52,80.7,24.9,47.5,19
10/21/2023 4:52,80.8,25.9,47.8,19
10/21/2023 4:52,80.6,25.8,47.6,19
10/21/2023 4:52,80.6,24.8,47.3,19
10/21/2023 4:52,80.9,26,47.6,19
10/21/2023 4:52,80.8,26.7,47.3,19
10/21/2023 4:52,80.6,25.6,47.3,19
10/21/2023 4:52,80.7,25.9,47.7,19
10/21/2023 4:52,80.7,25.8,48,19
10/21/2023 4:52,80.8,25.9,47.5,19
10/21/2023 4:52,80.9,25.8,48.4,19
10/21/2023 4:52,80.8,25.8,48.4,19
10/21/2023 4:52,80.9,25.7,48.6,19
10/21/2023 4:53,80.8,25.6,48.7,19
10/21/2023 4:53,80.8,25.8,48.3,19
10/21/2023 4:53,80.8,26.5,48.6,19
10/21/2023 4:53,80.7,25.7,48.6,19
10/21/2023 4:53,80.9,24.5,48.4,19
10/21/2023 4:53,80.5,25.8,48.5,19
10/21/2023 4:53,80.8,25.7,48.2,19
10/21/2023 4:53,80.8,25.9,48.7,19
10/21/2023 4:53,80.7,25.7,48.2,19
10/21/2023 4:53,80.7,25.7,48.2,19
10/21/2023 4:53,80.8,24.5,48.4,19
10/21/2023 4:53,80.7,25.7,48.4,19
10/21/2023 4:53,80.6,26,48.6,19
10/21/2023 4:53,80.6,24.8,48.6,19
10/21/2023 4:53,80.6,25.9,48.5,19
10/21/2023 4:53,80.7,25.8,48.7,19
10/21/2023 4:53,80.6,24.8,48.7,19
10/21/2023 4:53,80.7,25.6,48.3,19
10/21/2023 4:53,80.8,25.8,48.6,19
10/21/2023 4:53,80.7,25.7,48.6,19
10/21/2023 4:53,80.8,25.6,48.5,19
10/21/2023 4:53,80.8,25.7,48.6,19
10/21/2023 4:53,80.7,25.7,48.3,19
10/21/2023 4:53,80.5,25.5,48.3,19
10/21/2023 4:53,80.8,25.9,48.2,19
10/21/2023 4:53,80.7,25,48.4,19
10/21/2023 4:53,80.5,25.6,48.3,19
10/21/2023 4:53,80.8,25.5,48.3,19
10/21/2023 4:53,80.8,24.6,48.3,19
10/21/2023 4:53,80.7,24.9,48.3,19
10/21/2023 4:54,80.6,25.9,48.2,19
10/21/2023 4:54,80.8,25.5,49.4,19
10/21/2023 4:54,80.7,25.6,49.3,19
10/21/2023 4:54,80.8,25.9,49.6,19
10/21/2023 4:54,80.9,25.7,49.3,19
10/21/2023 4:54,80.7,25.7,49.4,19
10/21/2023 4:54,80.8,25.5,49.7,19
10/21/2023 4:54,80.7,25.8,49.6,19
10/21/2023 4:54,80.6,25.4,49.3,19
10/21/2023 4:54,80.5,25.5,49.2,19
10/21/2023 4:54,80.7,25.9,49.7,19
10/21/2023 4:54,80.7,25.6,49.2,19
10/21/2023 4:54,80.8,25.9,49.7,19
10/21/2023 4:54,80.9,25.1,49.7,19
10/21/2023 4:54,80.5,25.7,49.6,19
10/21/2023 4:54,80.7,26,49.6,19
10/21/2023 4:54,80.8,25.8,49.3,19
10/21/2023 4:54,80.7,26,49.4,19
10/21/2023 4:54,80.7,25,49.4,19
10/21/2023 4:54,80.8,25.8,49.6,19
10/21/2023 4:54,80.7,25.7,49.6,19
10/21/2023 4:54,80.9,25.8,49.8,19
10/21/2023 4:54,80.8,25.6,49.5,19
10/21/2023 4:54,80.6,25.8,49.6,19
10/21/2023 4:54,80.8,25.9,49.4,19
10/21/2023 4:54,80.6,25.6,49.3,19
10/21/2023 4:54,80.8,25.8,49.7,19
10/21/2023 4:54,80.9,26,49.3,19
10/21/2023 4:54,80.7,25.6,49.6,19
10/21/2023 4:54,80.6,25.5,49.4,19
10/21/2023 4:55,80.7,25.6,49.6,19
10/21/2023 4:55,80.5,25.7,49.2,19
10/21/2023 4:55,80.6,25.7,50.4,19
10/21/2023 4:55,80.8,25.6,50.3,19
10/21/2023 4:55,80.9,25.5,50.4,19
10/21/2023 4:55,80.8,25.1,50.3,19
10/21/2023 4:55,80.9,25.8,50.3,19
10/21/2023 4:55,80.6,25.5,50.7,19
10/21/2023 4:55,80.7,25.5,50.4,19
10/21/2023 4:55,80.8,25.8,50.5,19
10/21/2023 4:55,80.7,25.8,50.5,19
10/21/2023 4:55,80.7,25.7,50.5,19
10/21/2023 4:55,80.6,25.7,50.4,19
10/21/2023 4:55,80.7,25.9,50.6,19
10/21/2023 4:55,80.8,24.5,50.7,19
10/21/2023 4:55,80.6,24.7,50.2,19
10/21/2023 4:55,80.7,24.6,50.6,19
10/21/2023 4:55,80.6,25.8,50.3,19
10/21/2023 4:55,80.7,25.7,50.4,19
10/21/2023 4:55,80.7,24.6,50.6,19
10/21/2023 4:55,80.8,25.8,50.3,19
10/21/2023 4:55,80.7,26.8,50.7,19
10/21/2023 4:55,80.6,25.7,50.7,19
10/21/2023 4:55,80.7,25.7,50.3,19
10/21/2023 4:55,80.7,25.7,50.4,19
10/21/2023 4:55,80.7,25,50.6,19
10/21/2023 4:55,80.9,26,50.6,19
10/21/2023 4:55,80.8,25.5,50.2,19
10/21/2023 4:55,80.8,25.5,51.6,19
10/21/2023 4:55,80.8,25.5,50.4,19
10/21/2023 4:56,80.7,25.8,51.4,19
10/21/2023 4:56,80.7,24.7,51.2,19
10/21/2023 4:56,80.6,25.9,51.4,19
10/21/2023 4:56,80.7,25.6,51.4,19
10/21/2023 4:56,80.7,25.8,51.7,19
10/21/2023 4:56,80.7,24.7,51.6,19
10/21/2023 4:56,80.9,26,51.5,19
10/21/2023 4:56,80.5,25.4,51.6,19
10/21/2023 4:56,80.9,25.9,51.6,19
10/21/2023 4:56,80.8,25.6,51.3,19
10/21/2023 4:56,80.6,24.9,51.4,19
10/21/2023 4:56,80.7,24.8,51.8,19
10/21/2023 4:56,80.5,25.6,51.2,19
10/21/2023 4:56,80.6,25.6,51.3,19
10/21/2023 4:56,80.5,25.9,51.5,19
10/21/2023 4:56,80.7,25.9,51.6,19
10/21/2023 4:56,80.6,25.6,51.4,19
10/21/2023 4:56,80.6,24.9,51.8,19
10/21/2023 4:56,80.9,25.8,51.5,19
10/21/2023 4:56,80.7,25.7,51.2,19
10/21/2023 4:56,80.6,25.9,51.2,19
10/21/2023 4:56,80.9,25.8,51.6,19
10/21/2023 4:56,80.6,24.6,51.4,19
10/21/2023 4:56,80.6,24.8,51.7,19
10/21/2023 4:56,80.8,25.8,51.3,19
10/21/2023 4:56,80.9,25.9,51.5,19
10/21/2023 4:56,80.8,25.9,51.5,19
10/21/2023 4:56,80.7,25.6,51.6,19
10/21/2023 4:56,80.8,25.6,51.4,19
10/21/2023 4:56,80.9,25.9,51.2,19
10/21/2023 4:57,80.6,25.6,51.3,19
10/21/2023 4:57,80.7,25.6,52.3,19
10/21/2023 4:57,80.7,25.6,52.3,19
10/21/2023 4:57,80.8,25.8,52.3,19
10/21/2023 4:57,80.7,25.8,52.3,19
10/21/2023 4:57,80.6,25.8,52.6,19
10/21/2023 4:57,80.7,25.6,52.2,19
10/21/2023 4:57,80.8,24.6,52.4,19
10/21/2023 4:57,80.5,25.6,52.3,19
10/21/2023 4:57,80.7,25.6,52.3,19
10/21/2023 4:57,80.8,25.6,52.3,19
10/21/2023 4:57,80.7,25.7,52.6,19
10/21/2023 4:57,80.6,24.9,52.3,19
10/21/2023 4:57,80.7,24.6,52.6,19
10/21/2023 4:57,80.6,25.8,52.7,19
10/21/2023 4:57,80.7,25.6,52.5,19
10/21/2023 4:57,80.6,25.7,52.6,19
10/21/2023 4:57,80.8,25.6,52.6,19
10/21/2023 4:57,80.7,24.7,52.6,19
10/21/2023 4:57,80.8,25.9,52.5,19
10/21/2023 4:57,80.9,25.9,52.5,19
10/21/2023 4:57,80.7,25.6,52.5,19
10/21/2023 4:57,80.9,25.6,52.5,19
10/21/2023 4:57,80.7,24.6,52.3,19
10/21/2023 4:57,80.7,24.6,52.6,19
10/21/2023 4:57,80.7,25.3,52.3,19
10/21/2023 4:57,80.9,25.5,52.5,19
10/21/2023 4:57,80.6,25.8,52.2,19
10/21/2023 4:57,80.8,24.7,52.4,19
10/21/2023 4:57,80.5,24.8,52.4,19
10/21/2023 4:58,80.7,24.7,52.3,19
10/21/2023 4:58,80.9,24.5,53.4,19
10/21/2023 4:58,80.6,25.8,52.6,19
10/21/2023 4:58,80.7,25.5,53.3,19
10/21/2023 4:58,80.7,24.7,53.3,19
10/21/2023 4:58,80.7,24.7,53.2,19
10/21/2023 4:58,80.6,25.1,53.3,19
10/21/2023 4:58,80.7,25.7,53.3,19
10/21/2023 4:58,80.8,25.7,53.5,19
10/21/2023 4:58,80.6,25.8,53.2,19
10/21/2023 4:58,80.7,24.8,53.3,19
10/21/2023 4:58,80.7,24.9,53.5,19
10/21/2023 4:58,80.8,24.8,53.6,19
10/21/2023 4:58,80.5,25.8,53.6,19
10/21/2023 4:58,80.7,25.8,53.3,19
10/21/2023 4:58,80.6,25,53.5,19
10/21/2023 4:58,80.7,25.7,53.3,19
10/21/2023 4:58,80.8,25.7,53.3,19
10/21/2023 4:58,80.6,24.9,53.8,19
10/21/2023 4:58,80.8,24.8,53.3,19
10/21/2023 4:58,80.7,25.2,53.6,19
10/21/2023 4:58,80.7,25.8,53.7,19
10/21/2023 4:58,80.7,25.9,53.7,19
10/21/2023 4:58,80.6,25.9,53.3,19
10/21/2023 4:58,80.8,25.8,53.6,19
10/21/2023 4:58,80.7,24.6,53.3,19
10/21/2023 4:58,80.8,24.5,53.7,19
10/21/2023 4:58,80.7,25.5,53.5,19
10/21/2023 4:58,80.6,25.7,53.3,19
10/21/2023 4:58,80.6,25.7,53.3,19
10/21/2023 4:59,80.7,25.9,53.2,19
10/21/2023 4:59,80.5,25.6,54.3,19
10/21/2023 4:59,80.9,25.6,53.4,19
10/21/2023 4:59,80.8,24.6,53.4,19
10/21/2023 4:59,80.6,24.7,53.9,19
10/21/2023 4:59,80.5,25.8,54.6,19
10/21/2023 4:59,80.7,25.9,54.6,19
10/21/2023 4:59,80.7,25.8,54.6,19
10/21/2023 4:59,80.7,25.8,54.7,19
10/21/2023 4:59,80.6,25.9,54.3,19
10/21/2023 4:59,80.7,25.7,54.8,19
10/21/2023 4:59,80.7,24.7,54.6,19
10/21/2023 4:59,80.9,24.6,54.4,19
10/21/2023 4:59,80.7,25.8,54.6,19
10/21/2023 4:59,80.8,25.9,54.8,19
10/21/2023 4:59,80.7,25.7,54.3,19
10/21/2023 4:59,80.6,25.6,54.5,19
10/21/2023 4:59,80.8,25.8,54.3,19
10/21/2023 4:59,80.7,24.7,54.5,19
10/21/2023 4:59,80.7,24.8,54.6,19
10/21/2023 4:59,80.8,24.9,54.7,19
10/21/2023 4:59,80.6,25.8,54.4,19
10/21/2023 4:59,80.5,25.8,54.4,19
10/21/2023 4:59,80.7,25.9,54.6,19
10/21/2023 4:59,80.8,25.8,54.4,19
10/21/2023 4:59,80.7,25.7,54.3,19
10/21/2023 4:59,80.7,25.9,54.6,19
10/21/2023 4:59,80.7,25.6,54.2,19
10/21/2023 4:59,80.8,24.7,54.3,19
10/21/2023 4:59,80.9,24.6,54.7,19
10/21/2023 5:00,80.6,24.8,54.5,19
10/21/2023 5:00,80.8,24.8,54.7,19
10/21/2023 5:00,80.7,24.7,54.3,19
10/21/2023 5:00,80.9,24.5,54.7,19
10/21/2023 5:00,79.9,25.8,54.8,19
10/21/2023 5:00,80.8,25.7,54.8,19
10/21/2023 5:00,80.8,25.7,54.7,19
10/21/2023 5:00,80.7,24.9,55.2,19
10/21/2023 5:00,79.9,25.7,55.7,19
10/21/2023 5:00,80.7,26,55.4,19
10/21/2023 5:00,80.6,24.5,55.4,19
10/21/2023 5:00,80.6,24.8,55.7,19
10/21/2023 5:00,80.7,24.9,55.5,19
10/21/2023 5:00,80.8,24.8,55.4,19
10/21/2023 5:00,80.3,24.8,55.7,19
10/21/2023 5:00,80.7,25.9,55.5,19
10/21/2023 5:00,80.8,24.8,55.7,19
10/21/2023 5:00,80.9,25.9,55.5,19
10/21/2023 5:00,80.7,25.9,55.7,19
10/21/2023 5:00,79.8,25.6,55.4,19
10/21/2023 5:00,80.4,24.6,55.7,19
10/21/2023 5:00,80.6,24.9,55.6,19
10/21/2023 5:00,80.5,24.9,55.7,19
10/21/2023 5:00,79.9,24.5,55.4,19
10/21/2023 5:00,80.7,24.9,55.6,19
10/21/2023 5:00,79.5,25.3,55.5,19
10/21/2023 5:00,80.7,24.6,55.4,19
10/21/2023 5:00,80.9,24.7,55.2,19
10/21/2023 5:00,80.8,24.9,55.5,19
10/21/2023 5:00,79.6,24.7,55.3,19
10/21/2023 5:01,79.6,24.5,55.7,19
10/21/2023 5:01,80.7,24.6,55.6,19
10/21/2023 5:01,80.7,25.7,55.4,19
10/21/2023 5:01,80.5,25.6,55.7,19
10/21/2023 5:01,79.7,25.6,55.5,19
10/21/2023 5:01,80.7,25.9,55.5,19
10/21/2023 5:01,80.8,24.7,55.3,19
10/21/2023 5:01,80.5,24.6,55.5,19
10/21/2023 5:01,79.7,24.8,56,19
10/21/2023 5:01,80.8,24.5,56.3,19
10/21/2023 5:01,79.9,24.5,56.4,19
10/21/2023 5:01,79.7,24.6,56.2,19
10/21/2023 5:01,82.4,24.7,56.3,19
10/21/2023 5:01,79.8,25.8,56.7,19
10/21/2023 5:01,79.7,25,56.6,19
10/21/2023 5:01,79.9,24.9,56.5,19
10/21/2023 5:01,80.8,25.8,56.7,19
10/21/2023 5:01,79.6,24.8,56.7,19
10/21/2023 5:01,80.8,24.5,56.2,19
10/21/2023 5:01,79.7,24.9,56.4,19
10/21/2023 5:01,79.8,24.9,56.8,19
10/21/2023 5:01,79.7,25.8,56.3,19
10/21/2023 5:01,80.7,25.6,56.3,19
10/21/2023 5:01,79.8,25.8,56.5,19
10/21/2023 5:01,79.6,25.8,56.5,19
10/21/2023 5:01,79.8,24.9,56.4,19
10/21/2023 5:01,79.6,24.8,56.2,19
